,ID,Title
715,115057,Add coordinator to 17Track
716,116861,Migrate file integration to config entry
717,125262,Refactoring flipr integration to prepare Hub device addition
718,119281,Accept more than 1 state for numeric entities in Bayesian
719,8156,Snips ASR and NLU component
720,19407,Added support for multiple Netatmo thermostats/valves
721,18114,Proactive Alexa ChangeReport messages
722,32388,Add config_flow to shopping_list
723,33616,Add Braava support to iRobot Roomba component
724,34391,Add Daikin total/cool/heat power sensors
725,39501,Add Automate Pulse Hub v2 support
726,41525,Convert DHT to use circuitpython library
727,45354,Add config flow for Coinbase
728,47955,Add Xiaomi Miio EU gateway support
729,54084,Add state class and last reset in kostal_plenticore
730,54143,Add sensor platform for Tractive integration
731,56414,Add cover platform to switchbot
732,57127,Switch to config_flow for Environment Canada
733,68451,Fix notify discovery setup
734,96370,Support multiple responses for service calls
735,74653,Add bluetooth integration
736,83886,Add EnergyZero integration
737,90800,Handle explicit Modbus NaN values
738,107164,Update powerwall for tesla_powerwall 0.5.0 which is async
739,103396,Upgrade Prusa Link to new Digest Authentication and /v1/ API
740,104453,Add support for placeholders in entity name translations
741,103894,Add configflow to Proximity integration
742,107600,Add modbus option to manage different setPoint registers
743,110510,Add  overkiz support for Atlantic Shogun ZoneControl 2.0 (AtlanticPassAPCHeatingAndCoolingZone)
744,123020,Add Bang & Olufsen media_player grouping
745,108664,Add custom panel for LCN configuration
746,16049,Hangouts
747,33804,Ability to mock long poll requests + refactor qwikswitch unit tests
748,36371,Add tests for Plugwise integration
749,97024,Add sensors for myStrom plugs
750,40527,Add OZW node config parameters websocket commands
751,63524,Add UniFi Protect sensor platform
752,69212,Add ConfigFlow for here_travel_time
753,70775,Add support to Hunter Douglas for Silhouette Type 23 Tilting
754,77853,Add Google Sheets integration
755,76737,Add Fully Kiosk Browser integration with initial binary sensor platform
756,87013,Add numeric_state_expected property to Sensor class
757,98291,Map heatercooler rotation speed as 3 level fan speed in homekit controller
758,91436,Add Linear Garage Door integration
759,89935,Android TV Remote integration
760,107957,Update System Bridge to support version 4.x.x and above
761,94392,Add local API support to elmax
762,110139,Add switch platform for husqvarna_automower
763,114671,Add Swiss public transport fetch connections service
764,3914,async HTTP component
765,9310,"Abode services, events, lights, cameras, automations, quick actions."
766,12937,Add a Media Player Component for Channels
767,13968,Foundation for users
768,18590,Add tests for directv platform
769,19985,Added command_line auth provider that validates credentials by calling a command
770,23358,Camera platform for buienradar imagery
771,26661,Add Kaiterra integration
772,23668,Fixing tplink issues with offline devices during setup
773,32442,Add support for simultaneous runs of Script helper - Part 2
774,32594,Add cover platform to Dynalite
775,98571,Bump Blinkpy to 0.22.2 in Blink
776,35422,Add config flow for Tuya
777,39762,Prevent tplink missing devices and unavailable state
778,42314,Add support for Broadlink BG1 devices
779,41091,Add Srp energy component
780,46179,Add config flow to Xiaomi Miio switch
781,47507,Add Picnic integration
782,47767,Proper behavior of Eurotronic SPZB0001 that doesn't support presetmodes or have heat as boost mode in deCONZ integration
783,52774,Add this variable for use by automation and script templates
784,58435,Open and close tilt for Fibaro devices in zwave_js
785,65203,Add config flow to fibaro
786,71095,Add config flow to eight_sleep
787,79481,Update todoist integration to use new official rest api library
788,86709,Alexa Intent: Use the 'id' field and expose nearest resolutions as variables
789,102470,Add Roon volume hooks
790,98363,Add option to disable MQTT Alarm Control Panel supported features
791,104976,Add A. O. Smith integration
792,102333,Add Hyperion sensor to report active priority on each instance
793,101731,Add Monzo integration
794,106600,Add sensors for energy storage system to ViCare integration
795,104079,"Create, update and delete KNX entities from UI / WS-commands"
796,11187,Update tradfri v5
797,12474,Cast unique_id and async discovery
798,12366,Add PostNL sensor (Dutch Postal Services)
799,18352,Add config entry for ZHA
800,21673,Add ClearPass Policy Manger device tracker
801,17996,Support for WeMo Humidifier
802,32375,Add BSBLan Climate integration
803,36952,Fix/Rewrite of Toon integration
804,37129,Change sky_hub to async and fix exception spamming
805,53256,Add webOS Smart TV config flow support
806,56524,Add Tuya v2 light platform
807,77441,Ecowitt integration
808,81918,Create a UUID from given LG soundbar device name
809,87712,Block legacy get-mac in preference of getmac
810,90143,Refactor Gree switch to use EntityDescription
811,107087,Fix missing unique_id for spt integration
812,104425,Add translation keys to ViCare integration
813,104839,Add Fastdotcom DataUpdateCoordinator
814,106322,Add GPU sensor to Glances
815,122447,Add apsystems power switch
816,10165,Google Assistant request sync service
817,7979,Added ONVIF camera component
818,3626,Add synology ss cameras
819,5146,New platform media_player/anthemav
820,12211,Adds filesize component
821,12862,Testing scripts & pull_request_template
822,11398,Iota wallet
823,20256,Initial Fibaro HC Climate support
824,23919,Zeroconf discovery for config entries
825,30666,Upgrade Ring to new version
826,30696,Add Flick Electric NZ integration
827,32950,"Use ""arming"" state during transition in manual alarm panel"
828,43948,Add Asuswrt config flow
829,44409,LiteJet is now configured using config_flow
830,48156,System Bridge Integration
831,49270,Don't ignore mypy errors by default
832,51282,Refactor stream to create partial segments
833,56666,"Add ""Summation Delivered"" Sensor for SmartEnergy metering ZHA channel"
834,67711,Add Kaleidescape integration
835,76680,Refactor volvooncall to use ConfigFlow
836,79963,Add button entities for Lutron Caseta/RA3/HWQSX
837,82637,Add Google Mail integration
838,103743,Add config flow for Ping
839,115866,Return specific group state if there is one
840,118821,Add Traffic Rule switches to UniFi Network
841,121878,Add Motionblinds Bluetooth full test coverage
842,124319,Nice G.O. code quality improvements
843,125422,Add Cover platform to Iotty
844,9313,Add an input_datetime
845,5337,Add initial support for Lutron RadioRA 2 using pylutron
846,13509,Qwikswitch refactor & sensor
847,13307,Lagute LW-12 Wifi LED control
848,16314,Add Notify MFA module
849,16913,Daikin Climate - Better integration with Climate base component
850,16802,NSW Rural Fire Service platform
851,18702,Update of volvooncall component
852,18036,Srpenergy
853,22184,Rewrite Osram Lightify component
854,26151,Add Viessmann ViCare Climate platform
855,30717,Rewrite of Spotify integration
856,30452,Add support for Lutron Keypad LEDs
857,29246,Rework tado component
858,31637,Add optimistic mode to template switch
859,34714,Add config flow support to songpal integration
860,32919,Config flow for harmony
861,36370,Add devolo binary_sensor devices
862,43157,Add Garages Amsterdam integration
863,45171,Create DataUpdateCoordinator for each proxmoxve vm/container
864,48775,"Refactor bme280, add SPI support"
865,54735,Add state belief services to bond integration
866,59621,Add TP-Link LED control for Kasa plugs and strips
867,57879,Add unique_id and use DataUpdateCoordinator in Fronius
868,68414,Add Lock platform to wallbox
869,91253,"Add pretty printing, key sorting, and better performance to to_json in Jinja"
870,100173,Explicitly define ScreenLogic entity descriptions
871,109073,Add Husqvarna Automower integration
872,114530,Add Button for TotalConnect
873,117199,Add Assist timers
874,118007,Convert Feedreader to use an update coordinator
875,122705,Add other medium types to Mopeka sensor
876,7347,Adding tilt functionality for MQTT cover
877,10658,Climate component: add supported_features
878,14429,Make typing checks more strict
879,17058,Water heater support
880,21194,"Fix initialization and add ""pending"" status of Satel integra"
881,17795,TensorFlow image_processing component
882,26640,Tweak geniushub and bump client to v0.6.26
883,32839,Enable incremental Pan/Tilt/Zoom capability to Amcrest/Dahua cameras
884,35565,Refactor Synology entries to allow not fetching the API when it's disabled + add security binary sensor
885,47484,Add Opentherm Gateway current and setpoint precision
886,50874,Add network configuration integration
887,58295,Initial support for Tradfri STARKVIND Air purifier
888,60136,Use dataclass for DhcpServiceInfo
889,72258,Add live streaming logbook websocket endpoint
890,80629,Add entity_registry_enabled_default and missing EntityCategories in Plugwise
891,94691,Add new binary_sensor for Philips TV
892,95053,Add Tuya Smart Water Timer
893,108668,Add binary sensor platform to JVC Projector
894,113932,Refactor Riemann sum integral sensor to prepare for time based trigger
895,113962,Add Ollama conversation agent
896,116260,Store access token in entry for Fyta
897,116204,Add icons and translations to Habitica
898,113394,Change qBittorrent lib to qbittorrentapi
899,120174,Add Aprilaire air cleaning and fresh air functionality
900,115046,Optionally return response data when calling services through the API
901,8810,Bayesian Binary Sensor
902,18570,Add Awair sensor platform
903,19718,Utility meter
904,20565,Add better handling of deprecated configs
905,20787,CoolMasterNet Climate platform
906,32757,Add config flow for rachio
907,36690,Convert syncthru to config flow and native SSDP discovery
908,45257,Add KNX service exposure_register
909,58699,Add battery entity for Maxcube devices
910,75885,Refactor volvooncall to (mostly) use DataUpdateCoordinator
911,83186,Add sensor to group
912,83439,Add ability to send custom keys to Samsung TV
913,102972,Use new AEMET library data for sensor platform
914,94066,Extend Nextcloud integration
915,84748,Add JVC Projector integration
916,112387,Add strict connection
917,106904,Update Hydrawise from the legacy API to the new GraphQL API
918,115048,Entity for Tags
919,119499,"Remove old sensor class, add tests, polish"
920,122396,Add squeezebox server device with common init
921,107637,Add QBittorent switch to control alternative speed
922,115031,Enable Ruff RET501
923,123205,Add inverter-devices to solarlog
924,120225,Add set_profile service for Vallox integration
925,106570,Add velbus HVAC options
926,123758,"Add 'select' to configure Schlage locks ""Auto Lock Time"""
927,9632,Google Actions for Assistant
928,6976,MQTT: Managing binary payloads
929,9211,Tesla platform
930,14998,Add Facebox teach service
931,13707,Style change follow up
932,12027,Issue/add template fans
933,16527,Extracting zoneminder to a new library
934,21302,Add support for multiple devices for PS4 component
935,20977,Add Lock capability to SmartThings platform
